doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1080/09638288.2019.1626919;Taylor&Francis;YFA_TAY;;David Conradsson;03-juni-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17476348.2019.1624528;Taylor&Francis;YFA_TAY;;Brian Godman;27-maj-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02699206.2019.1622787;Taylor&Francis;YFA_TAY;;Sofia Strombergsson;22-maj-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14992027.2019.1621397;Taylor&Francis;YFA_TAY;;Anna Persson;20-maj-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13607863.2019.1619165;Taylor&Francis;YFA_TAY;;Michaela Karlstedt;13-maj-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14712598.2019.1608179;Taylor&Francis;YFA_TAY;;Sofia Berglund;30-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13607863.2019.1609902;Taylor&Francis;YFA_TAY;;Camilla Malinowsky;24-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03009742.2019.1602670;Taylor&Francis;YFA_TAY;;S Saevarsdottir;24-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1607911;Taylor&Francis;YFA_TAY;;Ann-Marie Ohrvall;15-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016489.2019.1607976;Taylor&Francis;YFA_TAY;;Satu Turunen-Taheri;15-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/07294360.2019.1603203;Taylor&Francis;YFA_TAY;;Cormac McGrath;03-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02699206.2019.1602848;Taylor&Francis;YFA_TAY;;Marion Lieberman;03-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1601255;Taylor&Francis;YFA_TAY;;Karin Lindberg;01-apr-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1594362;Taylor&Francis;YFA_TAY;;Johanna Granhagen Jungner;13-mars-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2019.1595130;Taylor&Francis;YFA_TAY;;Tina Dalianis;13-mars-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21681805.2019.1593241;Taylor&Francis;YFA_TAY;;P Wandell;11-mars-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1592246;Taylor&Francis;YFA_TAY;;Susanne Guidetti;08-mars-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/16506073.2019.1588362;Taylor&Francis;YFA_TAY;;Markus Jansson-Frojmark;08-mars-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016357.2019.1588371;Taylor&Francis;YFA_TAY;;Jari Taghavi Bayat;08-mars-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15548627.2019.1586255;Taylor&Francis;YFA_TAY;;Helin Vakifahmetoglu-Norberg;25-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13561820.2019.1586658;Taylor&Francis;YFA_TAY;;Kristina Sundberg;25-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1585569;Taylor&Francis;YFA_TAY;;Hanna Ribbing Wilen;20-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15389588.2019.1584397;Taylor&Francis;YFA_TAY;;Olof Beck;18-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14017431.2019.1583363;Taylor&Francis;YFA_TAY;;Emil Najjar;18-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/01658107.2019.1583760;Taylor&Francis;YFA_TAY;;Lena Jacobson;18-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/10408444.2019.1584153;Taylor&Francis;YFA_TAY;;Koustav Ganguly;18-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03009742.2019.1583368;Taylor&Francis;YFA_TAY;;Per Wandell;18-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13625187.2019.1581163;Taylor&Francis;YFA_TAY;;Helena Kopp Kallner;12-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1580764;Taylor&Francis;YFA_TAY;;Martin K?berg;12-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21679169.2019.1578823;Taylor&Francis;YFA_TAY;;Wilhelmus Grooten;05-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1577484;Taylor&Francis;YFA_TAY;;Kazuaki Tokodai;05-feb-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13607863.2019.1574709;Taylor&Francis;YFA_TAY;;Margarita Mondaca;25-jan-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1574105;Taylor&Francis;YFA_TAY;;Afrodite Psaros-Einberg;24-jan-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1573922;Taylor&Francis;YFA_TAY;;Michel Arvidsson;24-jan-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2019.1573917;Taylor&Francis;YFA_TAY;;Christina Eriksson;24-jan-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0142159x.2019.1566601;Taylor&Francis;YFA_TAY;;Jonas Nordquist;08-jan-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0142159x.2019.1566603;Taylor&Francis;YFA_TAY;;Jonas Nordquist;08-jan-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2018.1564361;Taylor&Francis;YFA_TAY;;?sa Everhov;02-jan-19;2019;;2428;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2020.1795245;Taylor&Francis;YFA_TAY;;Lisa Holmlund;20-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14427591.2020.1797858;Taylor&Francis;YFA_TAY;;Margarita Mondaca;20-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/01902148.2020.1797246;Taylor&Francis;YFA_TAY;;Mattias Gunther;20-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13803395.2020.1800595;Taylor&Francis;YFA_TAY;;Lisa Thorell ;23-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2020.1799068;Taylor&Francis;YFA_TAY;;Aya Olivia Nakitanda ;23-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/16506073.2020.1795240;Taylor&Francis;YFA_TAY;;Philip Lindner ;23-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/1359432x.2020.1803960;Taylor&Francis;YFA_TAY;;Ulrica von Thiele Schwarz;30-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02699931.2020.1802232;Taylor&Francis;YFA_TAY;;Amy Walsh;30-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/1744666x.2020.1801422;Taylor&Francis;YFA_TAY;;Hassan Abolhassani;30-juli-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2020.1804613;Taylor&Francis;YFA_TAY;;Alexios Matikas;03-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/10826084.2020.1793365;Taylor&Francis;YFA_TAY;;Anna Strandberg ;12-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14015439.2020.1810311;Taylor&Francis;YFA_TAY;;Nelli Kalnak;13-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2020.1812000;Taylor&Francis;YFA_TAY;;Tobias Elgan ;18-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016489.2020.1813906;Taylor&Francis;YFA_TAY;;Tina Dalianis;21-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03009742.2020.1813325;Taylor&Francis;YFA_TAY;;Louise Hedenstierna;26-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2020.1818119;Taylor&Francis;YFA_TAY;;Charlotte R Hedin;31-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15389588.2020.1817416;Taylor&Francis;YFA_TAY;;Helena Stigson;31-aug-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14427591.2020.1818610;Taylor&Francis;YFA_TAY;;Sarah Wallcook;02-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15548627.2020.1816664;Taylor&Francis;YFA_TAY;;Bertrand Joseph;02-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14017431.2020.1820075;Taylor&Francis;YFA_TAY;;Dmitri Matan;04-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2020.1820566;Taylor&Francis;YFA_TAY;;Bonnie Bengtsson;07-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2020.1820568;Taylor&Francis;YFA_TAY;;Kaisa Fritzell;07-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14427591.2020.1820896;Taylor&Francis;YFA_TAY;;Eric Asaba;07-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17483107.2020.1821103;Taylor&Francis;YFA_TAY;;Elin Jakobsson;07-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08839514.2020.1824092;Taylor&Francis;YFA_TAY;;Hugo Sjoqvist;14-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2020.1824025;Taylor&Francis;YFA_TAY;;Eva Torbjornsson;14-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2020.1822544;Taylor&Francis;YFA_TAY;;Frida Lundberg;14-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02699206.2020.1825816;Taylor&Francis;YFA_TAY;;Anna Eva Hallin;17-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2020.1826572;Taylor&Francis;YFA_TAY;;Mats Lambe;21-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15524256.2020.1826386;Taylor&Francis;YFA_TAY;;Tina Lundberg;21-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15384101.2020.1825203;Taylor&Francis;YFA_TAY;;Roland Nilsson;21-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03009742.2020.1825798;Taylor&Francis;YFA_TAY;;Afsar Rahbar;21-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2020.1829036;Taylor&Francis;YFA_TAY;;Eric Asaba;25-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/01942638.2020.1830915;Taylor&Francis;YFA_TAY;;Wilhelmus Grooten;30-sep-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2020.1831696;Taylor&Francis;YFA_TAY;;Jaran Eriksen;01-okt-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2020.1832145;Taylor&Francis;YFA_TAY;;Ulf Jonsson;02-okt-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13546805.2020.1832456;Taylor&Francis;YFA_TAY;;Johan Kleberg;05-okt-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/01621459.2020.1832502;Taylor&Francis;YFA_TAY;;Erin Gabriel;05-okt-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2020.1837929;Taylor&Francis;YFA_TAY;;Sven Almer;15-okt-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/2156857x.2020.1839784;Taylor&Francis;YFA_TAY;;Peter Barck-Holst;19-okt-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14015439.2020.1839964;Taylor&Francis;YFA_TAY;;Nelli Kalnak;19-okt-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/26895269.2020.1845905;Taylor&Francis;YFA_TAY;;Felicitas Falck;02-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09540121.2020.1844862;Taylor&Francis;YFA_TAY;;Gunilla Björling ;02-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14427591.2020.1845226;Taylor&Francis;YFA_TAY;;Lisette Farias;02-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03009742.2020.1846778;Taylor&Francis;YFA_TAY;;Joakim Lindqvist;04-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17512433.2020.1734451;Taylor&Francis;YFA_TAY;;Jonathan Al-Saadi;04-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00015385.2020.1770978;Taylor&Francis;YFA_TAY;;Nikola Drca;09-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2020.1849392;Taylor&Francis;YFA_TAY;;Susanne Guidetti;10-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14737167.2021.1848551;Taylor&Francis;YFA_TAY;;Anders Wimo;10-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2020.1855263;Taylor&Francis;YFA_TAY;;Lisa Holmlund;23-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/02699052.2020.1858495;Taylor&Francis;YFA_TAY;;Jan Johansson;30-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/15384101.2020.1855740;Taylor&Francis;YFA_TAY;;Lars-Gunnar Larsson;30-nov-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/03009742.2020.1861647;Taylor&Francis;YFA_TAY;;Antonella Notarnicola;07-dec-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/21678421.2020.1861022;Taylor&Francis;YFA_TAY;;Fang Fang;07-dec-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/17549507.2020.1862300;Taylor&Francis;YFA_TAY;;Susanne Rex;09-dec-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/09638288.2020.1862314;Taylor&Francis;YFA_TAY;;Mrs Rina Juel  Kaptain;17-dec-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/0284186x.2020.1866776;Taylor&Francis;YFA_TAY;;Vitali Grozman;18-dec-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1080/08039488.2020.1868573;Taylor&Francis;YFA_TAY;;Gita Rajan;23-dec-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;TRUE;hybrid
10.1111/apa.15158;Wiley;YFA_WIL;;Emilia Hagman;07-jan-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/apa.15163;Wiley;YFA_WIL;;Linnea Johansson;09-jan-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/jth.14734;Wiley;YFA_WIL;;Jesper Z. Haeggstrom;13-jan-20;2020;;2550;BK;USD;FALSE;hybrid
10.1111/pcn.12980;Wiley;YFA_WIL;;JOHAN LUNDBERG;13-jan-20;2020;;1445;BK;USD;FALSE;hybrid
10.1111/mmi.14451;Wiley;YFA_WIL;;BIRGITTA HENRIQUES NORMARK;15-jan-20;2020;;2368,1;BK;USD;FALSE;hybrid
10.1161/jaha.119.015369;Wiley;YFA_WIL;;Mikael Norman;15-jan-20;2020;;1364;BK;USD;FALSE;gold
10.1002/prca.201900040;Wiley;YFA_WIL;;reinhilde jacobs;17-jan-20;2020;;2677,5;BK;USD;FALSE;hybrid
10.1002/ana.25678;Wiley;YFA_WIL;;Lars Eriksson;20-jan-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/joim.13022;Wiley;YFA_WIL;;Elisabet Svenungsson;20-jan-20;2020;;2975;BK;USD;FALSE;hybrid
10.1111/apa.15167;Wiley;YFA_WIL;;Hugo Lagercrantz;20-jan-20;2020;;2125;BK;USD;FALSE;hybrid
10.1002/prca.201900060;Wiley;YFA_WIL;;Daniel Manoil;23-jan-20;2020;;2677,5;BK;USD;FALSE;hybrid
10.1002/ccd.28760;Wiley;YFA_WIL;;Dinos Verouhis;27-jan-20;2020;;2691,95;BK;USD;FALSE;hybrid
10.1111/ipd.12617;Wiley;YFA_WIL;;Fernanda Soares;28-jan-20;2020;;2422,5;BK;USD;FALSE;hybrid
10.1002/glia.23794;Wiley;YFA_WIL;;Harald Lund;30-jan-20;2020;;3187,5;BK;USD;FALSE;hybrid
10.1111/ans.15758;Wiley;YFA_WIL;;Martin Dahlberg;30-jan-20;2020;;2195,55;BK;USD;FALSE;hybrid
10.1111/jsr.13006;Wiley;YFA_WIL;;Torbjorn Akerstedt;31-jan-20;2020;;2479,45;BK;USD;FALSE;hybrid
10.1111/wrr.12797;Wiley;YFA_WIL;;CLARA IBEL CHAMORRO;31-jan-20;2020;;2125;BK;USD;FALSE;hybrid
10.1002/dvdy.158;Wiley;YFA_WIL;;Meng Xie;03-feb-20;2020;;2337,5;BK;USD;FALSE;hybrid
10.1002/mrm.28222;Wiley;YFA_WIL;;Ola Norbeck;03-feb-20;2020;;2550;BK;USD;FALSE;hybrid
10.1002/ijc.32898;Wiley;YFA_WIL;;Volker Lauschke;03-feb-20;2020;;3230;BK;USD;FALSE;hybrid
10.1096/fj.201902191rr;Wiley;YFA_WIL;;Bengt Fadeel;05-feb-20;2020;;1770,55;BK;USD;FALSE;hybrid
10.1111/ijpo.12626;Wiley;YFA_WIL;;Emilia Hagman;05-feb-20;2020;;2975;BK;USD;FALSE;hybrid
10.1002/bjs5.50270;Wiley;YFA_WIL;;Chih-Han Kung;05-feb-20;2020;;1379;BK;USD;FALSE;gold
10.1002/dc.24395;Wiley;YFA_WIL;;Sulaf Muhsin Abd Own;06-feb-20;2020;;2054,45;BK;USD;FALSE;hybrid
10.1111/apa.15212;Wiley;YFA_WIL;;Anders Hjern;06-feb-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/aas.13556;Wiley;YFA_WIL;;Kazuaki Tokodai;06-feb-20;2020;;2691,95;BK;USD;FALSE;hybrid
10.1111/ppe.12663;Wiley;YFA_WIL;;Sven Cnattingius;07-feb-20;2020;;2975;BK;USD;FALSE;hybrid
10.1111/apa.15215;Wiley;YFA_WIL;;Therese Kvist;10-feb-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/apa.15218;Wiley;YFA_WIL;;Alexandra Gkourogianni;11-feb-20;2020;;2125;BK;USD;FALSE;hybrid
10.15252/emmm.201911177;Wiley;YFA_WIL;;Kaisa Lehti;12-feb-20;2020;;3273;BK;USD;FALSE;gold
10.1002/ana.25701;Wiley;YFA_WIL;;PETER ALPING;13-feb-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/apt.15667;Wiley;YFA_WIL;;Natalia Mouratidou;13-feb-20;2020;;3187,5;BK;USD;FALSE;hybrid
10.1111/aos.14383;Wiley;YFA_WIL;;Gysbert van Setten;13-feb-20;2020;;2550;BK;USD;FALSE;hybrid
10.1002/dta.2778;Wiley;YFA_WIL;;Jenny Schulze;14-feb-20;2020;;3045,55;BK;USD;FALSE;hybrid
10.1111/aas.13552;Wiley;YFA_WIL;;Tomas Ohman;14-feb-20;2020;;2691,95;BK;USD;FALSE;hybrid
10.1002/ana.25705;Wiley;YFA_WIL;;Russell Ouellette;14-feb-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/apa.15225;Wiley;YFA_WIL;;Dirk Wackernagel;14-feb-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/aogs.13826;Wiley;YFA_WIL;;Malin Brunes;18-feb-20;2020;;2833,05;BK;USD;FALSE;hybrid
10.1002/gepi.22288;Wiley;YFA_WIL;;Xia Jiang;18-feb-20;2020;;2507,5;BK;USD;FALSE;hybrid
10.1002/bdm.2176;Wiley;YFA_WIL;;Philip Pärnamets;18-feb-20;2020;;2266,95;BK;USD;FALSE;hybrid
10.1111/aas.13563;Wiley;YFA_WIL;;Anna Milton;18-feb-20;2020;;2691,95;BK;USD;FALSE;hybrid
10.1111/bcp.14257;Wiley;YFA_WIL;;Tobias Wibble;19-feb-20;2020;;2914,65;BK;USD;FALSE;hybrid
10.1002/alz.12073;Wiley;YFA_WIL;;Mozhu Ding;20-feb-20;2020;;2125;BK;USD;FALSE;hybrid
10.1002/cncr.32820;Wiley;YFA_WIL;;Lingjing Chen;21-feb-20;2020;;3060;BK;USD;FALSE;hybrid
10.1111/aogs.13827;Wiley;YFA_WIL;;Irene Sterpu;21-feb-20;2020;;2833,05;BK;USD;FALSE;hybrid
10.1002/clc.23352;Wiley;YFA_WIL;;Henrik Falhammar;24-feb-20;2020;;1615;BK;USD;FALSE;gold
10.1111/jre.12744;Wiley;YFA_WIL;;reinhilde jacobs;25-feb-20;2020;;2635;BK;USD;FALSE;hybrid
10.1111/joim.13045;Wiley;YFA_WIL;;Maja Jagodic;26-feb-20;2020;;2975;BK;USD;FALSE;hybrid
10.1111/jcpp.13206;Wiley;YFA_WIL;;Ebba Du Rietz;27-feb-20;2020;;2691,95;BK;USD;FALSE;hybrid
10.1111/ene.14190;Wiley;YFA_WIL;;Fang Fang;28-feb-20;2020;;2904,45;BK;USD;FALSE;hybrid
10.1002/1878-0261.12655;Wiley;YFA_WIL;;FELIX HAGLUND;29-feb-20;2020;;2763;BK;USD;FALSE;gold
10.1111/bju.15037;Wiley;YFA_WIL;;Ashkan Mortezavi;02-mars-20;2020;;2550;BK;USD;FALSE;hybrid
10.1111/hel.12688;Wiley;YFA_WIL;;Nele Brusselaers;02-mars-20;2020;;2422,5;BK;USD;FALSE;hybrid
10.1002/1878-0261.12654;Wiley;YFA_WIL;;Ioannis Zerdes;03-mars-20;2020;;2763;BK;USD;FALSE;gold
10.1002/uog.22002;Wiley;YFA_WIL;;Peter Anfelter;04-mars-20;2020;;2635;BK;USD;FALSE;hybrid
10.1002/ajmg.a.61545;Wiley;YFA_WIL;;SVEN BÖLTE;05-mars-20;2020;;2550;BK;USD;FALSE;hybrid
10.1111/apha.13461;Wiley;YFA_WIL;;Randall Johnson;05-mars-20;2020;;2620,55;BK;USD;FALSE;hybrid
10.1002/bjs.11533;Wiley;YFA_WIL;;Jesper Lagergren;06-mars-20;2020;;3060;BK;USD;FALSE;hybrid
10.1002/alz.12085;Wiley;YFA_WIL;;WEILI XU;06-mars-20;2020;;2125;BK;USD;FALSE;hybrid
10.1002/ajh.25778;Wiley;YFA_WIL;;Elsa Brånvall;09-mars-20;2020;;3187,5;BK;USD;FALSE;hybrid
10.1111/cea.13593;Wiley;YFA_WIL;;CECILIA LUNDHOLM;10-mars-20;2020;;3060;BK;USD;FALSE;hybrid
10.1111/aas.13573;Wiley;YFA_WIL;;Lars Mikael Broman;11-mars-20;2020;;2691,95;BK;USD;FALSE;hybrid
10.1111/aos.14407;Wiley;YFA_WIL;;Sara De LimA;12-mars-20;2020;;2550;BK;USD;FALSE;hybrid
10.1002/anie.201916718;Wiley;YFA_WIL;;Sijie Chen;12-mars-20;2020;;3400;BK;USD;FALSE;hybrid
10.1002/acr2.11127;Wiley;YFA_WIL;;JOHAN FROSTEGÅRD;12-mars-20;2020;;1439;BK;USD;FALSE;gold
10.1111/1471-0528.16201;Wiley;YFA_WIL;;Ellika Andolf;13-mars-20;2020;;2762,5;BK;USD;FALSE;hybrid
10.1111/joim.13052;Wiley;YFA_WIL;;Martin Paucar;13-mars-20;2020;;2975;BK;USD;FALSE;hybrid
10.1111/apa.15251;Wiley;YFA_WIL;;Gisela Nyberg;16-mars-20;2020;;2125;BK;USD;FALSE;hybrid
10.1002/ajh.25789;Wiley;YFA_WIL;;Tove Wästerlid;16-mars-20;2020;;3187,5;BK;USD;FALSE;hybrid
10.1002/hep.31214;Wiley;YFA_WIL;;Habiba Kamal;16-mars-20;2020;;1955;BK;USD;FALSE;hybrid
10.1002/ccr3.2828;Wiley;YFA_WIL;;Julia Arebro;19-mars-20;2020;;539;BK;USD;FALSE;gold
10.1111/apa.15264;Wiley;YFA_WIL;;Camilla Hanna Linder;20-mars-20;2020;;2125;BK;USD;FALSE;hybrid
10.1111/scs.12855;Wiley;YFA_WIL;;Hanne Konradsen;20-mars-20;2020;;1770,55;BK;USD;FALSE;hybrid
10.1002/ijc.32988;Wiley;YFA_WIL;;SUSANNA LARSSON;20-mars-20;2020;;3230;BK;USD;FALSE;hybrid
10.1111/add.15057;Wiley;YFA_WIL;;Jonas Raninen;23-mars-20;2020;;2422,5;BK;USD;FALSE;hybrid
10.1111/echo.14652;Wiley;YFA_WIL;;Anders Sahlén;23-mars-20;2020;;1912,5;BK;USD;FALSE;hybrid
