doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type;Funder_paid
10.1016/s2589-7500(23)00153-x;Elsevier;YFA_ELS;;Dr. Karin Dembrower;september;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.xpro.2022.101581;Elsevier;YFA_ELS;;Dr. Laura Baranello;Juli;2022;;2452,00;Snittpris rapport i CM YTD 6e apr;EUR;;Guld;FALSE
10.1016/j.msard.2023.104991;Elsevier;YFA_ELS;;Dr Lara Kular;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.xpro.2022.101868;Elsevier;YFA_ELS;;Dr. El ManiraAbdeljabbar El Manira;november;2022;;2452,00;Snittpris rapport i CM YTD 6e apr;EUR;;Guld;FALSE
10.1016/j.cmi.2023.09.010;Elsevier;YFA_ELS;;Dr. Ana Requena-Méndez;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jamda.2023.07.026;Elsevier;YFA_ELS;;Dr. Hong Xu;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.schres.2023.08.022;Elsevier;YFA_ELS;;Dr. Sarah E. Bergen;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.xpro.2022.101985;Elsevier;YFA_ELS;;Dr. Juleen R. Zierath;december;2022;;2452,00;Snittpris rapport i CM YTD 6e apr;EUR;;Guld;FALSE
10.1016/j.jcv.2023.105581;Elsevier;YFA_ELS;;Ms. Joakim DILLNER;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.bbi.2023.09.003;Elsevier;YFA_ELS;;Ms. Silvia Fanton;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ebiom.2023.104804;Elsevier;YFA_ELS;;Dr. Lina-Marcela Diaz-Gallo;september;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.rbmo.2023.103413;Elsevier;YFA_ELS;;Mr. Andreas Widbom;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.lanepe.2023.100733;Elsevier;YFA_ELS;;Dr. Fang Fang;september;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.tem.2023.08.014;Elsevier;YFA_ELS;;Dr. Paul Petrus;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.neurobiolaging.2023.08.011;Elsevier;YFA_ELS;;Dr. Chengxuan Qiu;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.srhc.2023.100915;Elsevier;YFA_ELS;;Dr. Helena Lindgren;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.euros.2023.09.009;Elsevier;YFA_ELS;;Dr. Lottie Phillips;september;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.xpro.2023.102357;Elsevier;YFA_ELS;;Ms. Nina Boskovic;juni;2023;;2521,00;Snittpris publikationsrapport CM 2022, 2023. YTD 17e maj.;EUR;;Guld;FALSE
10.1016/j.conb.2023.102781;Elsevier;YFA_ELS;;Dr. Gilad Silberberg;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.euo.2023.08.005;Elsevier;YFA_ELS;;Dr. Ugo Giovanni Falagario;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.cgh.2023.08.034;Elsevier;YFA_ELS;;Dr. Peter Ueda;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.puhe.2023.08.013;Elsevier;YFA_ELS;;Dr Håkan Wall;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.diabres.2023.110899;Elsevier;YFA_ELS;;Dr Josephine Haas;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1053/j.gastro.2023.08.050;Elsevier;YFA_ELS;;Prof. Jesper Lagergren;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jhepr.2023.100915;Elsevier;YFA_ELS;;Dr. Hannes Hagström;september;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.redox.2023.102897;Elsevier;YFA_ELS;;Professor Elias S.J. Arnér;september;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.jdiacomp.2023.108599;Elsevier;YFA_ELS;;Dr Viveca Ritsinger;september;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jgar.2023.09.002;Elsevier;YFA_ELS;;Dr Keshab Deuba;september;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.ahj.2023.11.008;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ajem.2023.09.037;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.arthro.2023.10.029;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.atherosclerosis.2023.117335;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.brat.2023.104426;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.bja.2023.09.013;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.canep.2023.102490;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.crmeth.2023.100626;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.clinph.2023.10.006;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.contraception.2023.110309;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.critrevonc.2023.104189;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.diabres.2023.111010;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ebiom.2023.104813;Elsevier;YFA_ELS;;;oktober;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.ebiom.2023.104862;Elsevier;YFA_ELS;;;oktober;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.envint.2023.108346;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.esmoop.2023.102069;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.ejcb.2023.151377;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.ejpn.2023.10.003;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.euroneuro.2023.09.004;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.euo.2023.11.002;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.yexcr.2023.113858;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.exer.2023.109674;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.gastha.2023.05.004;Elsevier;YFA_ELS;;;oktober;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.heliyon.2023.e20812;Elsevier;YFA_ELS;;;oktober;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.heliyon.2023.e21458;Elsevier;YFA_ELS;;;oktober;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.ijdrr.2023.104096;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ijheh.2023.114268;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ijheh.2023.114294;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.invent.2023.100688;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.invent.2023.100693;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.isci.2023.108441;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.jaut.2023.103127;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1053/j.jvca.2023.10.035;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jdent.2023.104765;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jhsg.2023.09.001;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.jhep.2023.08.018;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jmh.2023.100205;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.jpedsurg.2023.10.049;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jsr.2023.10.010;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jormas.2023.101645;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jormas.2023.101683;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jamda.2023.10.010;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jtha.2023.11.013;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.lpm.2023.104192;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.mayocpiqo.2023.07.005;Elsevier;YFA_ELS;;;oktober;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.mucimm.2023.11.001;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.ophtha.2023.10.026;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ophtha.2023.11.021;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.paid.2023.112471;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.physbeh.2023.114407;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.pneurobio.2023.102536;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.prostaglandins.2023.106789;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.puhe.2023.09.017;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.resuscitation.2023.110012;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.resplu.2023.100492;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.semarthrit.2023.152322;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.sempedsurg.2023.151335;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.breast.2023.103603;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.tjnut.2023.09.016;Elsevier;YFA_ELS;;;oktober;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/s2589-7500(23)00161-9;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.lanepe.2023.100756;Elsevier;YFA_ELS;;;oktober;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.lanepe.2023.100775;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.tmaid.2023.102666;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.vaccine.2023.11.016;Elsevier;YFA_ELS;;;november;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.virusres.2023.199271;Elsevier;YFA_ELS;;;november;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.celrep.2023.113507;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.eclinm.2023.102335;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.lanepe.2023.100798;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.vgie.2023.11.006;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.heliyon.2023.e23051;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.redox.2023.102984;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.isci.2023.108638;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.ssmph.2023.101573;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.heliyon.2023.e23415;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.heliyon.2023.e23447;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.molmet.2023.101854;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.molmet.2023.101857;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.tmaid.2023.102681;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.xagr.2023.100304;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.heliyon.2023.e23831;Elsevier;YFA_ELS;;;december;2023;;2521,00;snittpris i CM guld 2022 YTD 17e maj;EUR;;Guld;FALSE
10.1016/j.jadohealth.2023.10.003;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.berh.2023.101894;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jtemb.2023.127348;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ceb.2023.102304;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.wneu.2023.11.129;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ijoa.2023.103963;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.chemosphere.2023.140852;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.bbagen.2023.130534;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ijnurstu.2023.104672;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jaip.2023.11.041;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.euo.2023.11.021;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jtha.2023.11.027;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.clim.2023.109870;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.jbiomech.2023.111907;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.ahj.2023.12.010;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.placenta.2023.12.010;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.clnu.2023.12.012;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.etap.2023.104346;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.nut.2023.112332;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.1016/j.hrthm.2023.12.013;Elsevier;YFA_ELS;;;december;2023;;3076,00;snittpris i CM hybrid 2022 YTD 17e maj;EUR;;Hybrid;FALSE
10.3389/fchem.2019.00265;Frontiers;;;Agneta Richter-Dahlfors;februari;2019;;1150,00;BK;USD;FALSE;Guld;FALSE
10.3389/fcvm.2019.00182;Frontiers;;;Karin Lång / Per Eriksson;mars;2019;;1900,00;BK;USD;FALSE;Guld;FALSE
10.3389/fendo.2019.00411;Frontiers;;;Eckhardt Treuter;april;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fendo.2019.00574;Frontiers;;;Dasiel Borroto-Escuela;april;2019;;1850,00;BK;USD;FALSE;Guld;FALSE
10.3389/fimmu.2019.00296;Frontiers;;;Lisa Westerberg;februari;2019;;2655,00;BK;USD;FALSE;Guld;FALSE
10.3389/fimmu.2019.01262;Frontiers;;;Mattias Carlsten;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fimmu.2019.01300;Frontiers;;;Helen Kaipe;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fimmu.2019.01361;Frontiers;;;Gunnar Nilsson;januari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fimmu.2019.02010;Frontiers;;;Tim Willinger;mars;2019;;1850,00;BK;USD;FALSE;Guld;FALSE
10.3389/fimmu.2019.02685;Frontiers;;;Behnam Sadeghi;maj;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fimmu.2020.448262;Frontiers;;;Agnieszka Sowinska;januari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fmicb.2019.01227;Frontiers;;;Kamlendra Singh / Anders Sönnerborg;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fmicb.2019.01372;Frontiers;;;Shady Kamal;maj;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fnagi.2019.00129;Frontiers;;;Chengxuan Qiu;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fncel.2019.00268;Frontiers;;;Pernilla Pierre;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fneur.2019.00493;Frontiers;;;Vladimer Darsalia;april;2019;;1850,00;BK;USD;FALSE;Guld;FALSE
10.3389/fneur.2019.00524;Frontiers;;;Daniel Ferreira;januari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fnins.2019.00596;Frontiers;;;Per Sodersten;februari;2019;;1850,00;BK;USD;FALSE;Guld;FALSE
10.3389/fnins.2019.00697;Frontiers;;;Jean-Ha Baek;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fnmol.2019.00176;Frontiers;;;Taher Darreh-Shori;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fphar.2019.00636;Frontiers;;;Per-Johan Jakobsson;februari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fphar.2019.00861;Frontiers;;;Ali Mahdi;mars;2019;;1850,00;BK;USD;FALSE;Guld;FALSE
10.3389/fphys.2019.00320;Frontiers;;;Sofia Carlsson;januari;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fphys.2019.01326_institute;Frontiers;;;Bengt Lindholm;april;2019;;2950,00;BK;USD;FALSE;Guld;FALSE
10.3389/fpsyt.2019.00715;Frontiers;;;Niklas Långström;september;2019;;1679,00;OPEN_APC_DE_AVG_GLD;EUR;TRUE;Guld;FALSE
10.3389/fendo.2024.1388473;Frontiers;YFA_FRO_FIN_2024;Maternal thyroid function and offspring birth anthropometrics in women with polycystic ovary syndrome Authors;;februari;2024;;3295,00;Listpris;USD;;Guld;TRUE
10.3389/fpsyg.2024.1385320;Frontiers;YFA_FRO_FIN_2024;New policies on skin-to-skin contact warrant an oxytocin-based perspective on perinatal health care;;februari;2024;;3295,00;Listpris;USD;;Guld;TRUE
10.3389/fmed.2024.1385294;Frontiers;YFA_FRO_FIN_2024;Swept-source optical coherence tomography in ocular surface diseases: anterior segment analysis repeatability and its limits;;februari;2024;;3295,00;Listpris;USD;;Guld;TRUE
10.3389/fimmu.2024.1384137;Frontiers;YFA_FRO_FIN_2024;Lower triggering of inflammatory cytokines may pave the way for better outcomes in hematopoietic cell transplantation recipients treated at home in contrast to isolation in the hospital-The Karolinska Experience;;februari;2024;;3295,00;Listpris;USD;;Guld;TRUE
10.3389/frsle.2024.1383552;Frontiers;YFA_FRO_FIN_2024;Emotion dysregulation in insomnia disorder: Impact of psychiatric comorbidity;;februari;2024;;2125,00;Listpris;USD;;Guld;TRUE
10.3389/fonc.2024.1408729;Frontiers;YFA_FRO_FIN_2024;Heterogeneous SSTR2 target expression and a novel KIAA1549::BRAF fusion clone in a progressive metastatic lesion following 177 Lutetium-DOTATATE molecular radiotherapy in neuroblastoma: A Case Report;;mars;2024;;2095,00;Listpris;USD;;Guld;TRUE
10.3389/fcvm.2024.1408543;Frontiers;YFA_FRO_FIN_2024;Same-day discharge after percutaneous closure of persistent foramen ovale using the Gore Septal Occluder;;mars;2024;;3295,00;Listpris;USD;;Guld;TRUE
10.3389/fnmol.2024.1408159;Frontiers;YFA_FRO_FIN_2024;Copper Toxicity and Deficiency: The Vicious Cycle at the Core of Protein Aggregation in ALS;;mars;2024;;3295,00;Listpris;USD;;Guld;TRUE
10.3389/fnut.2024.1408023;Frontiers;YFA_FRO_FIN_2024;Association between Serum Folate Concentrations and All-Cause Mortality in U.S. adults: A Cohort Study Based on National Health and Nutrition Examination Survey III;;mars;2024;;3295,00;Listpris;USD;;Guld;TRUE
